Job Title,Salary Estimate,salary_min,salary_max,salary_avg,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Easy Apply
Marketing Data Analyst,46-102 ,46,102,74.0,3.5,"Efinancial
3.5","Tempe, AZ","Bellevue, WA",201 to 500 employees,2001,Company - Private,Insurance Agencies & Brokerages,Insurance,$50 to $100 million (USD),-1,0
CLINICAL DATA ANALYST,46-102 ,46,102,74.0,3.0,"Envision Healthcare
3.0","Phoenix, AZ","Nashville, TN",10000+ employees,2005,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0
Senior Data Analyst,46-102 ,46,102,74.0,-1.0,Bartech Group,"Chandler, AZ","South Holland, IL",51 to 200 employees,-1,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,-1,0
CLINICAL DATA ANALYST,46-102 ,46,102,74.0,3.6,"Envision Physician Services
3.6","Phoenix, AZ","Nashville, TN",10000+ employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
Senior Data and Reporting Analyst,46-102 ,46,102,74.0,4.0,"Saviance Technologies
4.0","Phoenix, AZ","Metuchen, NJ",201 to 500 employees,1999,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0
Data analyst,46-102 ,46,102,74.0,3.5,"Atos Syntel Inc.
3.5","Phoenix, AZ","Troy, MI",10000+ employees,1980,Subsidiary or Business Segment,IT Services,Information Technology,$1 to $2 billion (USD),-1,0
Data Analyst/Engineer,43-94 ,43,94,68.5,3.0,"The Accuro Group
3.0","Tempe, AZ","Raleigh, NC",201 to 500 employees,2003,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0
Finance Data Analyst,43-94 ,43,94,68.5,4.9,"TekCom Resources, Inc.
4.9","Phoenix, AZ","King of Prussia, PA",51 to 200 employees,2005,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),-1,0
Data Analyst/Business Analyst with SQL,43-94 ,43,94,68.5,3.9,"Diverse Lynx
3.9","Phoenix, AZ","Princeton, NJ",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1,0
Financial Data Analyst,43-94 ,43,94,68.5,4.3,"Na Ali'i
4.3","DC Ranch, AZ","Honolulu, HI",201 to 500 employees,2003,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1,0
Technical Business/Data Analyst,43-94 ,43,94,68.5,-1.0,"Capgemini America, Inc.","Tempe, AZ",-1,-1,-1,-1,-1,-1,-1,-1,0
Accounting Data Analyst,43-94 ,43,94,68.5,4.5,"Mastech Digital
4.5","Phoenix, AZ","Moon Township, PA",1001 to 5000 employees,1986,Company - Public,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),-1,0
Data Analyst/Scientist Intern,43-94 ,43,94,68.5,-1.0,Minit Charger,"Tempe, AZ","Cranbury, NJ",1 to 50 employees,-1,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0
Senior Data Analyst,43-94 ,43,94,68.5,-1.0,Discount Tire Corporate Careers,"Scottsdale, AZ",-1,-1,-1,-1,-1,-1,-1,-1,0
Data Engineer/Database Analyst/Data Analyst,43-94 ,43,94,68.5,3.7,"Infotree Service Inc
3.7","Chandler, AZ","Canton, MI",51 to 200 employees,2004,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),-1,0
Data System Analyst with SQL,43-94 ,43,94,68.5,4.3,"Wilco Source
4.3","Scottsdale, AZ","Santa Clara, CA",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
Senior Data Analyst,43-94 ,43,94,68.5,-1.0,Green Lion Search Group,"Tempe, AZ",-1,-1,-1,-1,-1,-1,-1,-1,0
ETL QA / Data Analyst,43-94 ,43,94,68.5,4.2,"Pegasus Knowledge Solutions
4.2","Scottsdale, AZ","Schaumburg, IL",201 to 500 employees,-1,Company - Private,Accounting,Accounting & Legal,$1 to $5 million (USD),-1,0
Analyst Pharmacy Quality Data,43-94 ,43,94,68.5,2.7,"AllianceRx Walgreens Prime
2.7","Tempe, AZ","Orlando, FL",1001 to 5000 employees,2017,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0
"Analyst, Global Data Governance & Strategy",43-94 ,43,94,68.5,2.9,"Circle K Stores, Inc.
2.9","Tempe, AZ","Tempe, AZ",10000+ employees,1951,Company - Public,Gas Stations,Retail,$2 to $5 billion (USD),-1,0
SQL/SAS Data Analyst,43-94 ,43,94,68.5,3.6,"Signature Consultants
3.6","Chandler, AZ","Fort Lauderdale, FL",1001 to 5000 employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"ComforceHealth, TEKsystems, Allegis Group",0
Senior Data Analyst,43-94 ,43,94,68.5,-1.0,Pure Flix Digital,"Scottsdale, AZ",-1,-1,-1,-1,-1,-1,-1,-1,0
Risk/Regulatory Reporting Project Data Analyst,43-94 ,43,94,68.5,3.1,"MUFG
3.1","Tempe, AZ","Tokyo, Japan",10000+ employees,1864,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),-1,0
Data Architect /Data Modeler/Data Analyst,43-94 ,43,94,68.5,4.4,"Softcom Systems
4.4","Phoenix, AZ","Princeton, NJ",1 to 50 employees,-1,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),-1,0
Data Analyst - Mid-Level,43-94 ,43,94,68.5,3.5,"The Judge Group, Inc.
3.5","Tempe, AZ","Wayne, PA",1001 to 5000 employees,1970,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Adecco, Kforce",0
Sr. Data Business Analyst-Docutech,43-94 ,43,94,68.5,3.4,"First American Financial Corporation
3.4","Scottsdale, AZ","Santa Ana, CA",10000+ employees,1889,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,0
Information Security Data Analyst,43-94 ,43,94,68.5,3.6,"ICST, LLC
3.6","Glendale, AZ","South Portland, ME",501 to 1000 employees,1996,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0
Financial and Data Analyst,43-94 ,43,94,68.5,3.8,"Equity Methods
3.8","Scottsdale, AZ","Scottsdale, AZ",51 to 200 employees,-1,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0
Transportation Data Analyst,43-94 ,43,94,68.5,-1.0,Desert Choice Transport,"Glendale, AZ",-1,-1,-1,-1,-1,-1,-1,-1,0
Civil Engineer/GIS Data Analyst,43-94 ,43,94,68.5,3.7,"Stantec
3.7","Chandler, AZ","Edmonton, Canada",10000+ employees,1954,Company - Public,Architectural & Engineering Services,Business Services,$1 to $2 billion (USD),-1,0
IT Data Protection Analyst,43-94 ,43,94,68.5,3.7,"CSAA Insurance Group
3.7","Glendale, AZ","Walnut Creek, CA",1001 to 5000 employees,1914,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,"GEICO, Allstate, State Farm",0
Business Intelligence - Data Analyst,43-94 ,43,94,68.5,3.8,"Crisis Response Network
3.8","Tempe, AZ","Tempe, AZ",51 to 200 employees,2007,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD),-1,0
"Junior Data Analyst-Phoenix, AZ",43-94 ,43,94,68.5,5.0,"Georgia IT Inc.
5.0","Phoenix, AZ","Alpharetta, GA",1 to 50 employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1,0
"Data Analyst- San Antonio, Des Moines",43-94 ,43,94,68.5,4.1,"Kforce
4.1","Chandler, AZ","Tampa, FL",10000+ employees,1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),-1,0
Data Analyst Senior,43-94 ,43,94,68.5,4.1,"Kineticom
4.1","Chandler, AZ","San Diego, CA",201 to 500 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),"NEXTGEN GLOBAL RESOURCES, Wavsys, TEKsystems",0
(Data Analyst) BA/BSA,45-78 ,45,78,61.5,4.1,"InterSources Inc.
4.1","Mesa, AZ","Fremont, CA",51 to 200 employees,2007,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0
Card Data Analyst,45-78 ,45,78,61.5,4.0,"GTN Technical Staffing
4.0","Tempe, AZ","Dallas, TX",201 to 500 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),"MATRIX Resources, The Insource Group, TEKsystems",0
"IT Data Analyst, TS/SCI with Poly",45-78 ,45,78,61.5,3.8,"AOC Solutions, Inc.
3.8","DC Ranch, AZ","Chantilly, VA",51 to 200 employees,1996,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),-1,0
"Senior Analyst, Global Data Governance & Strategy",45-78 ,45,78,61.5,2.9,"Circle K Stores, Inc.
2.9","Tempe, AZ","Tempe, AZ",10000+ employees,1951,Company - Public,Gas Stations,Retail,$2 to $5 billion (USD),-1,0
Data Analyst with ETL tools and EDW,45-78 ,45,78,61.5,-1.0,LiveMindz,"Tempe, AZ","Dallas, TX",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
"Underwriting Analyst (strong data analytics in actuarial, statistics etc)",45-78 ,45,78,61.5,3.1,"Blue Cross Blue Shield of Arizona
3.1","Phoenix, AZ","Phoenix, AZ",1001 to 5000 employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1,0
JPSC-6986 - Data Governance Analyst,45-78 ,45,78,61.5,4.5,"Avani Technology Solutions
4.5","Scottsdale, AZ","Rochester, NY",501 to 1000 employees,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0
Project Regulatory/Risk Data Analyst,45-78 ,45,78,61.5,3.1,"MUFG
3.1","Tempe, AZ","Tokyo, Japan",10000+ employees,1864,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),-1,0
Marketing Data Analyst Coordinator,45-78 ,45,78,61.5,-1.0,AUDACIOUS STUDIOS LLC,"Tempe, AZ","Tempe, AZ",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
Language Data Analyst,45-78 ,45,78,61.5,2.8,"TransPerfect
2.8","Tempe, AZ","New York, NY",1001 to 5000 employees,1992,Company - Private,Consulting,Business Services,$500 million to $1 billion (USD),-1,0
Senior Analyst - Client Data,45-78 ,45,78,61.5,2.9,"CVS Health
2.9","Scottsdale, AZ","Woonsocket, RI",10000+ employees,1963,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Walmart, Walgreens, Express Scripts",0
Data Analyst II,41-78 ,41,78,59.5,3.6,"Greenphire
3.6","King of Prussia, PA","King of Prussia, PA",201 to 500 employees,2008,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),"DrugDev , Bracket, Bioclinica",0
Data Analyst - Priceguide,41-78 ,41,78,59.5,3.6,"ECRI
3.6","Plymouth Meeting, PA","Plymouth Meeting, PA",201 to 500 employees,1968,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0
Sr Data Analyst,41-78 ,41,78,59.5,2.3,"United BioSource
2.3","Blue Bell, PA","Blue Bell, PA",1001 to 5000 employees,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Covance, ICON",0
Junior Data Analyst,41-78 ,41,78,59.5,3.2,"Revantage Corporate Services
3.2","Fort Washington, PA","Chicago, IL",201 to 500 employees,2017,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,-1,0
Sr. Data Analyst,41-78 ,41,78,59.5,3.6,"Community Behavioral Health
3.6","Philadelphia, PA","Phila, PA",201 to 500 employees,1994,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0
Data Analyst,41-78 ,41,78,59.5,4.7,"STRATIS IoT Inc
4.7","Philadelphia, PA","Philadelphia, PA",1 to 50 employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0
Data Analyst,41-78 ,41,78,59.5,3.9,"Ampcus Incorporated
3.9","Philadelphia, PA","Chantilly, VA",501 to 1000 employees,2004,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0
Data Analyst,41-78 ,41,78,59.5,3.9,"Mondo
3.9","Wilmington, DE","New York, NY",51 to 200 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Robert Half, Insight Global",0
Data Analyst - Entry Level,41-78 ,41,78,59.5,-1.0,2000 east westmoreland st llc,"King of Prussia, PA",-1,-1,-1,-1,-1,-1,-1,-1,0
SQL Data Analyst,41-78 ,41,78,59.5,3.9,"Mondo
3.9","Malvern, PA","New York, NY",51 to 200 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Robert Half, Insight Global",0
Data Analyst,41-78 ,41,78,59.5,3.8,"Seer Interactive
3.8","Philadelphia, PA","Philadelphia, PA",51 to 200 employees,2002,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0
Junior Data Analyst,41-78 ,41,78,59.5,5.0,"Staffigo Technical Services, LLC
5.0","Philadelphia, PA","Woodridge, IL",51 to 200 employees,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0
"Data Analyst, Data & Analytics (Advanced Analytics) Manager (Multiple Positions)",41-78 ,41,78,59.5,-1.0,Ernst & Young LLP,"Philadelphia, PA",-1,-1,-1,-1,-1,-1,-1,-1,0
Data Analyst,41-78 ,41,78,59.5,3.7,"Tetra Tech, Inc.
3.7","Philadelphia, PA","Pasadena, CA",10000+ employees,1966,Company - Public,Architectural & Engineering Services,Business Services,$2 to $5 billion (USD),-1,0
Pharmaceutical Data Analyst,41-78 ,41,78,59.5,5.0,"Keen360, Inc.
5.0","Horsham, PA","King of Prussia, PA",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
Data Analyst,41-78 ,41,78,59.5,3.5,"The Judge Group, Inc.
3.5","Camden, NJ","Wayne, PA",1001 to 5000 employees,1970,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Adecco, Kforce",0
Data Analyst,41-78 ,41,78,59.5,3.8,"Apex Systems
3.8","Philadelphia, PA","Glen Allen, VA",1001 to 5000 employees,1995,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"TEKsystems, Insight Global, Accenture",1
Data Analyst,41-78 ,41,78,59.5,4.2,"Micro-Data Systems, Inc.
4.2","Philadelphia, PA","Holmdel, NJ",51 to 200 employees,1992,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),-1,0
Data Analyst,41-78 ,41,78,59.5,3.3,"Techligent
3.3","Philadelphia, PA","Vienna, VA",1 to 50 employees,-1,Company - Private,IT Services,Information Technology,Less than $1 million (USD),-1,0
Data Analyst - Data Science,41-78 ,41,78,59.5,3.3,"Gopuff
3.3","Philadelphia, PA","Philadelphia, PA",1001 to 5000 employees,2013,Company - Private,Express Delivery Services,Transportation & Logistics,Unknown / Non-Applicable,-1,0
Data Analyst,41-78 ,41,78,59.5,4.1,"Collabera
4.1","Philadelphia, PA","Basking Ridge, NJ",10000+ employees,1991,Company - Private,IT Services,Information Technology,$500 million to $1 billion (USD),"Kforce, Insight Global, Volt Consulting Group",0
Data Reporting Analyst,41-78 ,41,78,59.5,3.9,"Mondo
3.9","Feasterville Trevose, PA","New York, NY",51 to 200 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Robert Half, Insight Global",0
Data Analyst,41-78 ,41,78,59.5,4.3,"University of Pennsylvania
4.3","Philadelphia, PA","Philadelphia, PA",10000+ employees,1740,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,"Harvard University, Yale University, Princeton University",0
Data Analyst,41-78 ,41,78,59.5,4.1,"VSE, Inc.
4.1","Feasterville Trevose, PA","Langhorne, PA",1 to 50 employees,-1,Company - Private,"Cable, Internet & Telephone Providers",Telecommunications,$5 to $10 million (USD),-1,0
Data Analyst,41-78 ,41,78,59.5,3.5,"Eastern Metal Recycling
3.5","Camden, NJ","Warrington, United Kingdom",1001 to 5000 employees,-1,Company - Private,Metals Brokers,Mining & Metals,$2 to $5 billion (USD),-1,0
"Data Analyst, Data & Analytics (Advanced Analytics) Manager (Multiple Positions)",41-78 ,41,78,59.5,3.8,"EY
3.8","Philadelphia, PA","London, United Kingdom",10000+ employees,1989,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),"Deloitte, KPMG, PwC",0
Data Analyst,41-78 ,41,78,59.5,3.6,"Red Tettemer
3.6","Philadelphia, PA","Philadelphia, PA",51 to 200 employees,-1,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),-1,1
Data Reporting Analyst,41-78 ,41,78,59.5,3.5,"Robert Half
3.5","Philadelphia, PA","Menlo Park, CA",10000+ employees,1948,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Adecco, Manpower",0
"Jr. Data Analyst, Master Data",38-68 ,38,68,53.0,3.2,"IntegriChain
3.2","Philadelphia, PA","Philadelphia, PA",201 to 500 employees,2005,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),-1,0
Data Analyst,38-68 ,38,68,53.0,2.4,"PMHCC Inc.
2.4","Philadelphia, PA","Philadelphia, PA",501 to 1000 employees,1987,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0
Neuroimaging Data Analyst Junior,38-68 ,38,68,53.0,4.3,"University of Pennsylvania
4.3","Philadelphia, PA","Philadelphia, PA",10000+ employees,1740,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,"Harvard University, Yale University, Princeton University",0
Healthcare Data Analytics Analyst,38-68 ,38,68,53.0,3.1,"AmeriHealth Caritas
3.1","Philadelphia, PA","Philadelphia, PA",5001 to 10000 employees,1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),"UnitedHealth Group, Molina Healthcare, Centene",0
Certified Tumor Registrar/Data Analyst [CTR and experience required],38-68 ,38,68,53.0,3.5,"Temple University Health System
3.5","Philadelphia, PA","Philadelphia, PA",5001 to 10000 employees,-1,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0
Business Systems/Data Analyst [Remote],38-68 ,38,68,53.0,-1.0,Wittij Consulting,"Philadelphia, PA","Smithfield, RI",1 to 50 employees,-1,Unknown,-1,-1,Unknown / Non-Applicable,-1,0
CCB Risk - Fraud Risk Data Analyst - Associate,38-68 ,38,68,53.0,3.9,"JPMorgan Chase & Co.
3.9","Wilmington, DE","New York, NY",10000+ employees,1799,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),-1,0
Data Analyst,38-68 ,38,68,53.0,5.0,"Staffigo Technical Services, LLC
5.0","Philadelphia, PA","Woodridge, IL",51 to 200 employees,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0
Analyst Data Intelligence (US),38-68 ,38,68,53.0,2.4,"Avantor
2.4","Radnor, PA","Radnor, PA",10000+ employees,1904,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"Thermo Fisher Scientific, MilliporeSigma, Merck KGaA",0
Healthcare Data Analytics Analyst,38-68 ,38,68,53.0,-1.0,Amerihealth Caritas Health Plan,"Philadelphia, PA",-1,-1,-1,-1,-1,-1,-1,-1,0
Data Analyst,38-68 ,38,68,53.0,4.2,"Tandigm Health LLC
4.2","West Conshohocken, PA","West Conshohocken, PA",51 to 200 employees,2014,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0
Clinical Data Analyst,38-68 ,38,68,53.0,4.3,"University of Pennsylvania
4.3","Philadelphia, PA","Philadelphia, PA",10000+ employees,1740,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,"Harvard University, Yale University, Princeton University",0
Data Analyst - Contract - W2,38-68 ,38,68,53.0,-1.0,Amplify Systems,"Malvern, PA","Salem, NH",1 to 50 employees,-1,Company - Public,IT Services,Information Technology,Less than $1 million (USD),-1,0
Healthcare Data Analyst,38-68 ,38,68,53.0,-1.0,DL Staffing Solutions,"Philadelphia, PA",-1,-1,-1,-1,-1,-1,-1,-1,0
