work_year,job_title,job_category,salary_currency,salary_local,salary_in_usd,employee_residence,experience_level,employment_type,remote_ratio,company_location,company_country,company_size,data_source,work_setting_standardized
2023,Data Scientist,Data Science and Research,USD,238000.0,238000.0,Canada,Senior,Full-time,,Canada,Canada,Medium,Jobs in Data,Remote
2023,Data Scientist,Data Science and Research,USD,156000.0,156000.0,Canada,Senior,Full-time,,Canada,Canada,Medium,Jobs in Data,Remote
2023,Data Analyst,Data Analysis,USD,145000.0,145000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Analyst,Data Analysis,USD,106000.0,106000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Decision Scientist,Data Science and Research,GBP,140000.0,172256.0,United Kingdom,Senior,Full-time,,United Kingdom,United Kingdom,Medium,Jobs in Data,Remote
2023,Decision Scientist,Data Science and Research,GBP,100000.0,123040.0,United Kingdom,Senior,Full-time,,United Kingdom,United Kingdom,Medium,Jobs in Data,Remote
2023,Machine Learning Engineer,Machine Learning and AI,USD,297300.0,297300.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Machine Learning Engineer,Machine Learning and AI,USD,198200.0,198200.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Engineer,Data Engineering,USD,269100.0,269100.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Engineer,Data Engineering,USD,131300.0,131300.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,220000.0,220000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,150000.0,150000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Engineer,Data Engineering,GBP,60000.0,73824.0,United Kingdom,Senior,Full-time,,United Kingdom,United Kingdom,Medium,Jobs in Data,In-person
2023,Data Engineer,Data Engineering,GBP,50000.0,61520.0,United Kingdom,Senior,Full-time,,United Kingdom,United Kingdom,Medium,Jobs in Data,In-person
2023,Research Scientist,Data Science and Research,USD,252990.0,252990.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Research Scientist,Data Science and Research,USD,162170.0,162170.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,260000.0,260000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,235000.0,235000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500.0,204500.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200.0,142200.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Analytics Manager,Leadership and Management,USD,190000.0,190000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Analytics Manager,Leadership and Management,USD,145000.0,145000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Scientist,Data Science and Research,USD,212800.0,212800.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Scientist,Data Science and Research,USD,111600.0,111600.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Analyst,Data Analysis,USD,175000.0,175000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Analyst,Data Analysis,USD,130000.0,130000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Business Intelligence Analyst,BI and Visualization,USD,194521.0,194521.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Business Intelligence Analyst,BI and Visualization,USD,176838.0,176838.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Analytics Engineer,Leadership and Management,USD,200000.0,200000.0,United States,Executive,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Analytics Engineer,Leadership and Management,USD,170000.0,170000.0,United States,Executive,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Scientist,Data Science and Research,USD,191765.0,191765.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Scientist,Data Science and Research,USD,134236.0,134236.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Scientist,Data Science and Research,USD,238000.0,238000.0,Canada,Senior,Full-time,,Canada,Canada,Medium,Jobs in Data,Remote
2023,Data Scientist,Data Science and Research,USD,156000.0,156000.0,Canada,Senior,Full-time,,Canada,Canada,Medium,Jobs in Data,Remote
2023,Data Scientist,Data Science and Research,USD,198800.0,198800.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Scientist,Data Science and Research,USD,90700.0,90700.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,BI Developer,BI and Visualization,USD,154800.0,154800.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,BI Developer,BI and Visualization,USD,76300.0,76300.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Lead,Leadership and Management,USD,130000.0,130000.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Lead,Leadership and Management,USD,115000.0,115000.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Analyst,Data Analysis,USD,110000.0,110000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Analyst,Data Analysis,USD,70000.0,70000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Analyst,Data Analysis,EUR,39000.0,42107.0,Germany,Mid-level,Full-time,,Germany,Germany,Medium,Jobs in Data,Hybrid
2023,Machine Learning Engineer,Machine Learning and AI,USD,300000.0,300000.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Machine Learning Engineer,Machine Learning and AI,USD,200000.0,200000.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Architect,Data Architecture and Modeling,USD,155000.0,155000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Architect,Data Architecture and Modeling,USD,135000.0,135000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Manager,Leadership and Management,USD,115500.0,115500.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Manager,Leadership and Management,USD,73500.0,73500.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Scientist,Data Science and Research,USD,179000.0,179000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Scientist,Data Science and Research,USD,109000.0,109000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Scientist,Data Science and Research,USD,180000.0,180000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Scientist,Data Science and Research,USD,140000.0,140000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,221000.0,221000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,180000.0,180000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Senior,Full-time,,United States,United States,Large,Jobs in Data,In-person
2023,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,Full-time,,United States,United States,Large,Jobs in Data,In-person
2023,Machine Learning Engineer,Machine Learning and AI,USD,275000.0,275000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Machine Learning Engineer,Machine Learning and AI,USD,170000.0,170000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Scientist,Data Science and Research,USD,233300.0,233300.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Scientist,Data Science and Research,USD,155500.0,155500.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Mid-level,Full-time,,United States,United States,Large,Jobs in Data,In-person
2023,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Mid-level,Full-time,,United States,United States,Large,Jobs in Data,In-person
2023,Data Architect,Data Architecture and Modeling,USD,193000.0,193000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Architect,Data Architecture and Modeling,USD,110000.0,110000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Research Engineer,Data Science and Research,USD,306000.0,306000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Research Engineer,Data Science and Research,USD,180000.0,180000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Applied Scientist,Data Science and Research,USD,212800.0,212800.0,United States,Senior,Full-time,,United States,United States,Large,Jobs in Data,In-person
2023,Applied Scientist,Data Science and Research,USD,115100.0,115100.0,United States,Senior,Full-time,,United States,United States,Large,Jobs in Data,In-person
2023,Machine Learning Engineer,Machine Learning and AI,USD,238000.0,238000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Machine Learning Engineer,Machine Learning and AI,USD,176000.0,176000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Analyst,Data Analysis,USD,117500.0,117500.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Analyst,Data Analysis,USD,86720.0,86720.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Analyst,Data Analysis,USD,167000.0,167000.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Analyst,Data Analysis,USD,150000.0,150000.0,United States,Mid-level,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Analyst,Data Analysis,USD,90000.0,90000.0,United States,Executive,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Analyst,Data Analysis,USD,70000.0,70000.0,United States,Executive,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Scientist,Data Science and Research,USD,212800.0,212800.0,United States,Senior,Full-time,,United States,United States,Large,Jobs in Data,Remote
2023,Data Scientist,Data Science and Research,USD,111600.0,111600.0,United States,Senior,Full-time,,United States,United States,Large,Jobs in Data,Remote
2023,Data Architect,Data Architecture and Modeling,USD,306000.0,306000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Architect,Data Architecture and Modeling,USD,204000.0,204000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,BI Developer,BI and Visualization,USD,135000.0,135000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,BI Developer,BI and Visualization,USD,110000.0,110000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
2023,Data Scientist,Data Science and Research,USD,165000.0,165000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Data Scientist,Data Science and Research,USD,116300.0,116300.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,In-person
2023,Machine Learning Engineer,Machine Learning and AI,USD,200000.0,200000.0,United States,Senior,Full-time,,United States,United States,Medium,Jobs in Data,Remote
